isic_id,image_type,diagnosis_1,label_11,width,height,megapixels,aspect_ratio,file_size_kb,mean_r,mean_g,mean_b,mean_intensity,std_intensity
ISIC_6289650,dermoscopic,Malignant,SCCKA,600,450,0.27,1.3333333333333333,33.298828125,206.9099185185185,146.55604814814814,131.43640740740742,161.634124691358,59.11611009103663
ISIC_3614372,clinical: close-up,Benign,BKL,600,450,0.27,1.3333333333333333,33.515625,165.4998,122.81117407407407,90.72947777777777,126.34681728395061,35.23780985954546
ISIC_2156824,clinical: close-up,Malignant,SCCKA,600,450,0.27,1.3333333333333333,40.5849609375,173.5662111111111,112.11321851851852,93.25151851851852,126.31031604938272,38.367773131374285
ISIC_5620717,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,38.8701171875,173.68386296296296,119.19867777777777,108.5023925925926,133.79497777777777,33.449446292075145
ISIC_5513734,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,38.7744140625,156.93401481481482,104.85802222222222,74.66522962962964,112.15242222222223,36.327967453712915
ISIC_3594514,dermoscopic,Malignant,MEL,600,450,0.27,1.3333333333333333,31.6396484375,150.78123333333335,136.78237777777778,138.98413703703704,142.18258271604938,43.58334231962173
ISIC_1200835,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,30.0625,173.33023703703705,133.86036296296297,97.32997037037038,134.84019012345678,36.652284169986366
ISIC_3520227,dermoscopic,Malignant,MEL,600,450,0.27,1.3333333333333333,33.076171875,185.75071111111112,152.6139851851852,174.80298148148148,171.05589259259258,35.873745765912886
ISIC_0546382,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,29.833984375,156.858,124.4082,103.21235185185185,128.1595172839506,44.54855223335516
ISIC_4246393,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,27.990234375,167.22412222222223,139.01202962962964,136.79113333333333,147.67576172839506,36.16630638717997
ISIC_2383380,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,20.8984375,143.26772962962963,124.06720740740741,124.61791851851852,130.65095185185186,19.59134285272427
ISIC_3277520,clinical: close-up,Malignant,SCCKA,600,450,0.27,1.3333333333333333,34.68359375,141.5740111111111,113.65578518518518,103.49783333333333,119.57587654320987,35.44686732623939
ISIC_6365045,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,38.05078125,175.6091925925926,143.77757777777776,113.22305185185185,144.20327407407407,27.853251478461438
ISIC_5315022,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,46.9111328125,172.0489,116.7540962962963,86.98280370370371,125.26193333333333,38.6368565908924
ISIC_4301316,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,27.599609375,142.19791481481482,112.1060074074074,89.01499259259259,114.43963827160493,29.085073528199263
ISIC_7150655,dermoscopic,Malignant,MEL,600,450,0.27,1.3333333333333333,35.02734375,136.34827037037036,114.88864814814815,105.21414444444444,118.81702098765432,36.12949168336478
ISIC_7507238,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,13.7685546875,178.3758777777778,152.47844814814815,140.30423333333334,157.05285308641976,18.5522227980581
ISIC_4898312,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,49.6162109375,213.16052962962962,159.44124444444444,122.87875185185185,165.16017530864198,46.367385815110296
ISIC_5594942,clinical: close-up,Malignant,SCCKA,600,450,0.27,1.3333333333333333,50.943359375,191.1720037037037,125.91553703703704,99.56232222222222,138.88328765432098,42.85947726942797
ISIC_5298792,clinical: close-up,Malignant,SCCKA,600,450,0.27,1.3333333333333333,32.294921875,158.57904074074074,113.22364814814814,84.96502592592593,118.92257160493827,37.76251088447944
ISIC_7500706,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,38.5869140625,172.79186666666666,130.5017037037037,102.28736666666667,135.19364567901235,32.31845325977229
ISIC_0233929,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,45.15625,178.9659037037037,121.56331851851851,89.04142592592592,129.85688271604937,40.152504712993746
ISIC_9995871,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,22.88671875,196.7817074074074,145.0559,134.07686666666666,158.63815802469136,29.835048802567282
ISIC_8293683,dermoscopic,Malignant,MEL,600,450,0.27,1.3333333333333333,32.8525390625,188.8930074074074,137.47295185185186,141.63767037037036,156.00120987654321,31.28625602113729
ISIC_3791100,clinical: close-up,Benign,BKL,600,450,0.27,1.3333333333333333,47.0693359375,182.4317888888889,100.27122962962963,91.46897037037037,124.72399629629629,44.78708749077305
ISIC_6115749,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,23.5283203125,195.66725555555556,152.9223925925926,170.57158518518517,173.05374444444445,29.24780366014
ISIC_7806895,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,24.45703125,168.40224814814815,148.61487777777776,157.31122592592592,158.10945061728395,19.276653366360577
ISIC_1050489,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,28.5146484375,194.0351814814815,145.97146296296296,118.56077037037036,152.8558049382716,35.60704199849994
ISIC_2513521,dermoscopic,Malignant,SCCKA,600,450,0.27,1.3333333333333333,24.9482421875,144.2327740740741,102.93328518518518,129.06664444444445,125.4109012345679,29.369661169520967
ISIC_3861361,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,25.9990234375,173.51514814814814,139.9867111111111,130.71418888888888,148.0720160493827,42.051061408013034
ISIC_2826779,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,26.58984375,149.92961111111111,128.3698925925926,127.94875555555555,135.4160864197531,22.423551177276515
ISIC_8114381,clinical: close-up,Malignant,SCCKA,600,450,0.27,1.3333333333333333,45.3251953125,131.88575185185186,75.15374814814815,47.255403703703706,84.76496790123457,39.70381571253287
ISIC_3033732,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,19.162109375,174.55834444444446,160.79401851851853,158.08965925925926,164.48067407407407,20.80574129784929
ISIC_9079428,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,37.82421875,226.44166666666666,183.83456296296296,163.98696296296296,191.42106419753085,32.052507249682364
ISIC_8674267,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,43.3173828125,168.1634,131.9228,121.76217777777778,140.61612592592593,26.877075066904954
ISIC_7411878,clinical: close-up,Malignant,AKIEC,600,450,0.27,1.3333333333333333,42.955078125,177.48151851851853,111.54157037037037,90.2709962962963,126.43136172839506,40.05215981781284
ISIC_8188045,clinical: close-up,Malignant,AKIEC,600,450,0.27,1.3333333333333333,32.4619140625,208.0651,173.37932962962964,156.1391111111111,179.1945135802469,26.03753997450392
ISIC_2205902,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,15.5966796875,161.59256666666667,129.15512222222222,147.92932592592592,146.22567160493827,21.837162191402943
ISIC_8324594,dermoscopic,Benign,BKL,600,450,0.27,1.3333333333333333,22.935546875,160.68161481481482,142.08837777777777,141.5175074074074,148.09583333333333,22.373957964217414
ISIC_3909654,dermoscopic,Malignant,AKIEC,600,450,0.27,1.3333333333333333,23.4638671875,163.8582925925926,147.44356666666667,142.7657925925926,151.35588395061728,18.956737385233396
ISIC_3479083,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,22.0830078125,156.88914074074074,145.4041,140.70317037037037,147.66547037037037,18.36984041412663
ISIC_5638742,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,19.9345703125,192.98039259259258,162.58517407407408,169.66814074074074,175.0779024691358,21.45233445169837
ISIC_1533241,clinical: close-up,Malignant,SCCKA,600,450,0.27,1.3333333333333333,38.0869140625,172.2939037037037,116.1635,94.09334444444444,127.51691604938271,38.53678848754386
ISIC_5989590,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,20.533203125,188.59529259259259,151.39195185185184,133.75402962962963,157.91375802469136,24.64983363278876
ISIC_1154162,dermoscopic,Benign,BKL,600,450,0.27,1.3333333333333333,27.0791015625,213.8467925925926,144.12405555555554,122.43407777777777,160.13497530864197,40.83896492003845
ISIC_4806633,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,38.751953125,176.0210074074074,128.71138148148148,95.75774814814815,133.49671234567901,37.58157723161736
ISIC_1431910,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,32.314453125,201.75265555555555,145.95661481481483,110.04224814814815,152.58383950617284,40.49508353726772
ISIC_3528840,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,35.669921875,146.54338148148148,120.20963703703704,121.79823333333333,129.5170839506173,16.94299059672918
ISIC_3690079,clinical: close-up,Benign,BKL,600,450,0.27,1.3333333333333333,37.341796875,173.1030962962963,139.99346296296295,101.67628888888889,138.2576160493827,51.02647001912905
ISIC_6579356,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,25.2802734375,163.0920074074074,135.40666666666667,112.69885555555555,137.06584320987653,24.467970986125636
ISIC_0991005,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,31.0947265625,170.76772222222223,134.4085851851852,93.26513333333334,132.81381358024692,35.469033825902635
ISIC_3178739,dermoscopic,Malignant,SCCKA,600,450,0.27,1.3333333333333333,21.3505859375,190.63982962962962,143.26656666666668,127.32737777777778,153.74459135802468,30.279909034159306
ISIC_9543736,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,30.5419921875,167.42638518518518,134.72484074074075,100.20418148148148,134.11846913580246,41.44420067997613
ISIC_6036586,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,35.0537109375,182.57181481481481,171.35546666666667,169.72699259259258,174.55142469135802,41.2404082668884
ISIC_3361208,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,36.0908203125,181.96614814814814,149.84443333333334,142.61197777777778,158.14085308641975,30.93387026454738
ISIC_2288726,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,31.6328125,149.92445555555557,113.66361481481482,107.43756666666667,123.67521234567901,33.95264420898717
ISIC_0612028,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,33.7060546875,201.33431851851853,147.32672222222223,132.07076296296296,160.24393456790122,61.390390677462875
ISIC_4954192,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,25.77734375,157.8706777777778,149.8502814814815,149.37236296296297,152.36444074074075,29.854695004482725
ISIC_6831651,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,28.4228515625,142.4485,121.21025185185185,117.14951851851852,126.9360901234568,23.19451139251605
ISIC_6161975,dermoscopic,Malignant,SCCKA,600,450,0.27,1.3333333333333333,48.3828125,177.99514814814816,139.63873333333333,128.56054814814814,148.73147654320988,60.56610121297893
ISIC_0410404,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,32.224609375,161.7407074074074,100.94286666666666,66.45438148148148,109.71265185185185,41.905916862404915
ISIC_1952689,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,29.0859375,196.10084814814815,138.92092962962963,122.40804814814815,152.4766086419753,61.51529847665156
ISIC_3779625,dermoscopic,Malignant,MEL,600,450,0.27,1.3333333333333333,31.751953125,168.59735555555557,127.56408888888889,133.31934074074073,143.16026172839506,41.3955001744988
ISIC_9509446,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,40.076171875,200.30565925925927,184.69163703703703,188.21504814814816,191.07078148148148,29.05961035835495
ISIC_8349907,clinical: close-up,Benign,NV,600,450,0.27,1.3333333333333333,35.251953125,191.7644925925926,158.16675925925927,141.1498962962963,163.69371604938272,28.18237147130334
ISIC_4583761,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,24.84765625,222.28617037037037,182.21136666666666,162.95427777777778,189.1506049382716,51.043620847895184
ISIC_9661702,dermoscopic,Malignant,AKIEC,600,450,0.27,1.3333333333333333,22.0244140625,165.80534074074075,146.37277777777777,151.7069148148148,154.62834444444445,16.883835042083053
ISIC_1262809,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,39.6376953125,164.41245555555557,105.06142962962963,98.94665555555555,122.80684691358024,36.272308596194314
ISIC_3430932,dermoscopic,Benign,BKL,600,450,0.27,1.3333333333333333,35.7841796875,177.67736296296297,137.92335185185186,117.66347037037038,144.4213950617284,42.61981025534899
ISIC_9666922,clinical: close-up,Benign,BKL,600,450,0.27,1.3333333333333333,29.2734375,169.99528148148147,116.87372592592592,95.23218148148148,127.36706296296296,33.095289573317146
ISIC_2689339,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,28.7294921875,182.1736148148148,134.29292222222222,142.57284444444446,153.01312716049384,37.4696067354893
ISIC_5953259,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,22.572265625,169.4919037037037,144.1241037037037,158.32775185185184,157.31458641975308,24.167258425997588
ISIC_2808502,clinical: close-up,Malignant,SCCKA,600,450,0.27,1.3333333333333333,33.9677734375,163.96079259259258,98.84980740740741,65.5398037037037,109.45013456790123,45.60071027556712
ISIC_2031186,clinical: close-up,Benign,BEN_OTH,600,450,0.27,1.3333333333333333,28.892578125,144.98805925925927,97.13082962962963,89.62182592592593,110.58023827160494,40.1521348397584
ISIC_6352343,dermoscopic,Benign,NV,600,450,0.27,1.3333333333333333,29.94140625,159.90787037037038,137.8043962962963,141.0306111111111,146.24762592592592,39.638492747917844
ISIC_6751695,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,32.5107421875,181.78887777777777,131.06242962962963,99.57454814814815,137.4752851851852,36.32044115877521
ISIC_6485921,clinical: close-up,Benign,INF,600,450,0.27,1.3333333333333333,43.421875,180.01593333333332,165.59642592592593,151.64196296296296,165.75144074074075,18.343107220211287
ISIC_6703068,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,39.365234375,209.50303703703705,154.5525888888889,113.89585555555556,159.31716049382717,44.532495299682196
ISIC_3536529,clinical: close-up,Malignant,SCCKA,600,450,0.27,1.3333333333333333,27.259765625,182.65257407407407,125.12370740740741,96.90835925925926,134.89488024691357,47.135879395432106
ISIC_6337323,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,13.0830078125,184.8984851851852,167.00998518518517,154.86028148148148,168.92291728395062,13.629800782329783
ISIC_7619832,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,39.3154296875,183.83805555555554,130.5255185185185,99.62664814814815,137.99674074074073,36.743053318348586
ISIC_9129838,clinical: close-up,Benign,BKL,600,450,0.27,1.3333333333333333,54.4814453125,159.83447407407408,91.4188925925926,72.82032222222222,108.02456296296296,44.2138146292339
ISIC_2340494,dermoscopic,Benign,BKL,600,450,0.27,1.3333333333333333,22.123046875,210.66965925925925,113.93147407407407,64.81091111111111,129.80401481481482,64.38060517842715
ISIC_3900958,clinical: close-up,Malignant,MEL,600,450,0.27,1.3333333333333333,52.80078125,175.88455555555555,127.7626037037037,105.76127037037037,136.46947654320988,39.523837710057094
ISIC_0822220,dermoscopic,Malignant,BCC,600,450,0.27,1.3333333333333333,26.619140625,140.81362592592592,102.83414074074074,123.62801481481482,122.42526049382717,24.73204781886973
ISIC_7896976,dermoscopic,Malignant,SCCKA,600,450,0.27,1.3333333333333333,28.0546875,144.33004814814814,114.6117925925926,108.59571111111111,122.51251728395061,29.071199338381682
ISIC_2999384,clinical: close-up,Malignant,BCC,600,450,0.27,1.3333333333333333,34.5361328125,174.22948518518518,132.55821851851852,90.32143703703704,132.36971358024692,37.10475512126878
